Time	TH	ErrTH	H	Prob[Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Invasion--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Invasion--CellCycleArrest]	Prob[Metastasis--Invasion]	ErrProb[Metastasis--Invasion]	Prob[Migration--EMT--Apoptosis]	ErrProb[Migration--EMT--Apoptosis]	Prob[Migration--Apoptosis--CellCycleArrest]	ErrProb[Migration--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT]	ErrProb[Metastasis--EMT]	Prob[Migration--Metastasis]	ErrProb[Migration--Metastasis]	Prob[EMT--CellCycleArrest]	ErrProb[EMT--CellCycleArrest]	Prob[Apoptosis--CellCycleArrest]	ErrProb[Apoptosis--CellCycleArrest]	Prob[EMT--Apoptosis]	ErrProb[EMT--Apoptosis]	Prob[Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[EMT]	ErrProb[EMT]	Prob[Migration--Metastasis--EMT--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Apoptosis]	Prob[Metastasis--EMT--Invasion]	ErrProb[Metastasis--EMT--Invasion]	Prob[<nil>]	ErrProb[<nil>]	Prob[Metastasis--Apoptosis]	ErrProb[Metastasis--Apoptosis]	Prob[EMT--Invasion]	ErrProb[EMT--Invasion]	Prob[Metastasis--EMT--Apoptosis]	ErrProb[Metastasis--EMT--Apoptosis]	Prob[Migration--Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Apoptosis]	ErrProb[Migration--Apoptosis]	Prob[Migration--Metastasis--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion]	ErrProb[Migration--Metastasis--Invasion]	Prob[EMT--Apoptosis--CellCycleArrest]	ErrProb[EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--Invasion--Apoptosis]	ErrProb[Metastasis--Invasion--Apoptosis]	Prob[Migration--Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Apoptosis--CellCycleArrest]	Prob[Metastasis--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--Invasion--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--Apoptosis]	ErrProb[Migration--Metastasis--Invasion--Apoptosis]	Prob[EMT--Invasion--Apoptosis]	ErrProb[EMT--Invasion--Apoptosis]	Prob[Invasion--Apoptosis--CellCycleArrest]	ErrProb[Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--EMT--Apoptosis--CellCycleArrest]	Prob[Migration]	ErrProb[Migration]	Prob[Migration--EMT]	ErrProb[Migration--EMT]	Prob[EMT--Invasion--CellCycleArrest]	ErrProb[EMT--Invasion--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--CellCycleArrest]	Prob[Metastasis--EMT--Invasion--Apoptosis]	ErrProb[Metastasis--EMT--Invasion--Apoptosis]	Prob[Migration--EMT--Invasion--CellCycleArrest]	ErrProb[Migration--EMT--Invasion--CellCycleArrest]	Prob[Migration--EMT--Invasion]	ErrProb[Migration--EMT--Invasion]	Prob[Metastasis]	ErrProb[Metastasis]	Prob[Invasion--Apoptosis]	ErrProb[Invasion--Apoptosis]	Prob[Apoptosis]	ErrProb[Apoptosis]	Prob[EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--Apoptosis--CellCycleArrest]	Prob[Invasion]	ErrProb[Invasion]	Prob[Migration--EMT--Invasion--Apoptosis]	ErrProb[Migration--EMT--Invasion--Apoptosis]	Prob[Metastasis--EMT--CellCycleArrest]	ErrProb[Metastasis--EMT--CellCycleArrest]	Prob[Metastasis--CellCycleArrest]	ErrProb[Metastasis--CellCycleArrest]	Prob[Migration--Metastasis--CellCycleArrest]	ErrProb[Migration--Metastasis--CellCycleArrest]	Prob[Migration--Metastasis--Apoptosis]	ErrProb[Migration--Metastasis--Apoptosis]	Prob[Migration--CellCycleArrest]	ErrProb[Migration--CellCycleArrest]	Prob[Migration--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--Apoptosis]	ErrProb[Migration--Invasion--Apoptosis]	Prob[Migration--Invasion]	ErrProb[Migration--Invasion]	Prob[Migration--Invasion--CellCycleArrest]	ErrProb[Migration--Invasion--CellCycleArrest]	Prob[Invasion--CellCycleArrest]	ErrProb[Invasion--CellCycleArrest]	Prob[CellCycleArrest]	ErrProb[CellCycleArrest]	Prob[Metastasis--Invasion--CellCycleArrest]	ErrProb[Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Invasion]	ErrProb[Migration--Metastasis--EMT--Invasion]	Prob[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Invasion--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Invasion--Apoptosis]	Prob[Migration--EMT--CellCycleArrest]	ErrProb[Migration--EMT--CellCycleArrest]	Prob[Migration--Metastasis--EMT]	ErrProb[Migration--Metastasis--EMT]	Prob[Metastasis--EMT--Invasion--CellCycleArrest]	ErrProb[Metastasis--EMT--Invasion--CellCycleArrest]	
20.9000	0.0011	0.0001	1.9759	0	0	0	0	0.356264	0.002142	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197520	0.001780	0.305562	0.002060	0	0	0	0	0.000537	0.000103	0	0	0	0	0.133276	0.001520	0	0	0.000523	0.000100	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.001847	0.000189	0	0	0	0	0.001443	0.000167	0.000059	0.000034	0	0	0	0	0.000120	0.000049	0	0	0	0	0.000363	0.000084	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000518	0.000100	0.001808	0.000188	0	0	0.000041	0.000028	0	0	0	0	0.000020	0.000020	0	0	0	0	
21.0000	0.0010	0.0001	1.9745	0	0	0	0	0.356432	0.002142	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197560	0.001780	0.305566	0.002060	0	0	0	0	0.000529	0.000101	0	0	0	0	0.133257	0.001520	0	0	0.000480	0.000097	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0.000012	0.000012	0.001784	0.000188	0	0	0	0	0.001392	0.000163	0.000044	0.000025	0	0	0	0	0.000145	0.000052	0	0	0	0	0.000341	0.000081	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547	0.000104	0.001729	0.000184	0	0	0.000060	0.000035	0	0	0	0	0.000020	0.000020	0	0	0	0	
21.1000	0.0011	0.0001	1.9727	0	0	0	0	0.356615	0.002142	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197567	0.001781	0.305563	0.002060	0.000009	0.000009	0	0	0.000504	0.000099	0	0	0	0	0.133322	0.001520	0	0	0.000465	0.000095	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.001741	0.000185	0	0	0	0	0.001299	0.000158	0.000062	0.000035	0	0	0.000011	0.000011	0.000120	0.000047	0	0	0	0	0.000331	0.000080	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531	0.000103	0.001660	0.000181	0	0	0.000060	0.000035	0	0	0	0	0.000020	0.000020	0	0	0	0	
21.2000	0.0011	0.0002	1.9711	0	0	0	0	0.356753	0.002142	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197585	0.001781	0.305580	0.002060	0.000003	0.000003	0	0	0.000489	0.000097	0	0	0	0	0.133377	0.001520	0	0	0.000498	0.000098	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000007	0.000007	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0.000011	0.000011	0.001659	0.000181	0	0	0	0	0.001256	0.000157	0.000073	0.000037	0	0	0.000020	0.000020	0.000100	0.000045	0	0	0	0	0.000316	0.000079	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000541	0.000103	0.001544	0.000174	0	0	0.000067	0.000035	0	0	0	0	0.000020	0.000020	0	0	0	0	
21.3000	0.0011	0.0002	1.9693	0	0	0	0	0.356866	0.002142	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197598	0.001781	0.305588	0.002060	0	0	0	0	0.000466	0.000096	0	0	0	0	0.133425	0.001521	0	0	0.000509	0.000100	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.001684	0.000181	0	0	0	0	0.001195	0.000151	0.000060	0.000035	0	0	0.000020	0.000020	0.000089	0.000040	0	0	0	0	0.000285	0.000075	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517	0.000100	0.001498	0.000172	0	0	0.000080	0.000040	0	0	0	0	0.000020	0.000020	0	0	0	0	
21.4000	0.0011	0.0002	1.9679	0	0	0	0	0.356991	0.002143	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197598	0.001781	0.305607	0.002060	0	0	0	0	0.000423	0.000090	0	0	0	0	0.133451	0.001521	0	0	0.000507	0.000100	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.001659	0.000180	0	0	0	0	0.001156	0.000150	0.000081	0.000040	0	0	0.000010	0.000010	0.000060	0.000035	0	0	0	0	0.000290	0.000075	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532	0.000100	0.001435	0.000168	0	0	0.000080	0.000040	0	0	0	0	0.000020	0.000020	0	0	0	0	
21.5000	0.0009	0.0001	1.9667	0	0	0	0	0.357112	0.002143	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197673	0.001781	0.305633	0.002060	0	0	0	0	0.000395	0.000087	0	0	0	0	0.133380	0.001520	0	0	0.000509	0.000099	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.001607	0.000177	0	0	0	0	0.001116	0.000147	0.000097	0.000043	0	0	0	0	0.000076	0.000038	0	0	0	0	0.000316	0.000077	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000548	0.000102	0.001350	0.000162	0	0	0.000080	0.000040	0	0	0	0	0.000009	0.000009	0	0	0	0	
21.6000	0.0009	0.0001	1.9653	0	0	0	0	0.357237	0.002143	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197704	0.001781	0.305626	0.002060	0	0	0	0	0.000380	0.000087	0	0	0	0	0.133378	0.001520	0	0	0.000508	0.000100	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.001587	0.000176	0	0	0	0	0.001079	0.000145	0.000080	0.000040	0	0	0	0	0.000079	0.000038	0	0	0	0	0.000310	0.000078	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550	0.000104	0.001303	0.000161	0	0	0.000080	0.000040	0	0	0	0	0	0	0	0	0	0	
21.7000	0.0008	0.0001	1.9650	0	0	0	0	0.357333	0.002143	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197654	0.001781	0.305631	0.002060	0	0	0	0	0.000379	0.000086	0	0	0	0	0.133332	0.001520	0	0	0.000499	0.000099	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.001579	0.000176	0	0	0	0	0.001079	0.000144	0.000031	0.000022	0	0	0	0	0.000069	0.000035	0	0	0	0	0.000340	0.000080	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000538	0.000103	0.001328	0.000162	0	0	0.000109	0.000045	0	0	0	0	0	0	0	0	0	0	
21.8000	0.0009	0.0001	1.9642	0	0	0	0	0.357432	0.002143	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197629	0.001781	0.305640	0.002060	0.000004	0.000004	0	0	0.000390	0.000087	0	0	0	0	0.133345	0.001520	0	0	0.000500	0.000099	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000016	0.000016	0.000008	0.000008	0	0	0	0	0	0	0.001560	0.000174	0	0	0	0	0.001072	0.000144	0.000020	0.000020	0	0	0	0	0.000040	0.000028	0.000012	0.000012	0	0	0.000339	0.000081	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000528	0.000102	0.001285	0.000159	0	0	0.000120	0.000049	0	0	0	0	0	0	0	0	0	0	
21.9000	0.0008	0.0001	1.9634	0	0	0	0	0.357487	0.002143	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197631	0.001781	0.305656	0.002060	0.000020	0.000020	0	0	0.000386	0.000087	0	0	0	0	0.133367	0.001520	0	0	0.000471	0.000096	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001509	0.000171	0	0	0	0	0.001167	0.000150	0.000020	0.000020	0	0	0	0	0.000049	0.000030	0.000020	0.000020	0	0	0.000340	0.000082	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000507	0.000100	0.001189	0.000153	0	0	0.000120	0.000049	0	0	0	0	0	0	0	0	0	0	
22.0000	0.0007	0.0001	1.9632	0	0	0	0	0.357558	0.002143	0	0	0	0	0	0	0.000020	0.000020	0	0	0.197593	0.001781	0.305660	0.002060	0.000020	0.000020	0	0	0.000414	0.000090	0	0	0	0	0.133369	0.001520	0	0	0.000444	0.000094	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000016	0.000016	0	0	0	0	0	0	0.001517	0.000173	0	0	0	0	0.001203	0.000154	0.000020	0.000020	0	0	0	0	0.000071	0.000036	0.000018	0.000018	0	0	0.000340	0.000082	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469	0.000095	0.001116	0.000147	0	0	0.000112	0.000046	0	0	0	0	0	0	0	0	0	0	
22.1000	0.0007	0.0001	1.9619	0	0	0	0	0.357670	0.002144	0	0	0	0	0	0	0.000001	0.000001	0	0	0.197660	0.001781	0.305631	0.002060	0.000020	0.000020	0	0	0.000383	0.000087	0	0	0	0	0.133347	0.001520	0	0	0.000457	0.000095	0	0	0	0	0	0	0.000015	0.000015	0	0	0.000013	0.000013	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001542	0.000174	0	0	0	0	0.001189	0.000152	0.000020	0.000020	0	0	0	0	0.000080	0.000040	0.000004	0.000004	0	0	0.000359	0.000084	0	0	0.000044	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383	0.000086	0.001080	0.000146	0	0	0.000083	0.000040	0	0	0	0	0	0	0	0	0	0	
22.2000	0.0007	0.0001	1.9608	0	0	0	0	0.357803	0.002144	0	0	0	0	0	0	0	0	0	0	0.197650	0.001781	0.305640	0.002060	0.000020	0.000020	0	0	0.000398	0.000087	0	0	0	0	0.133343	0.001520	0	0	0.000404	0.000088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001519	0.000172	0	0	0	0	0.001168	0.000149	0.000029	0.000022	0	0	0	0	0.000080	0.000040	0.000018	0.000018	0	0	0.000366	0.000085	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369	0.000083	0.001033	0.000143	0	0	0.000080	0.000040	0	0	0	0	0	0	0	0	0	0	
22.3000	0.0008	0.0001	1.9591	0	0	0	0	0.357915	0.002144	0	0	0	0	0	0	0	0	0	0	0.197655	0.001781	0.305650	0.002060	0.000020	0.000020	0	0	0.000346	0.000082	0	0	0	0	0.133383	0.001520	0	0	0.000385	0.000085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001559	0.000175	0	0	0	0	0.001115	0.000148	0.000035	0.000025	0	0	0	0	0.000070	0.000036	0	0	0	0	0.000356	0.000084	0	0	0.000044	0.000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331	0.000080	0.001015	0.000142	0	0	0.000085	0.000040	0	0	0	0	0	0	0	0	0.000016	0.000016	
22.4000	0.0008	0.0001	1.9586	0	0	0	0	0.358015	0.002144	0	0	0	0	0	0	0	0	0	0	0.197612	0.001781	0.305625	0.002060	0.000020	0.000020	0	0	0.000325	0.000080	0	0	0	0	0.133396	0.001520	0	0	0.000403	0.000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001564	0.000175	0	0	0	0	0.001072	0.000144	0.000020	0.000020	0	0	0	0	0.000060	0.000035	0	0	0	0	0.000337	0.000082	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321	0.000079	0.001052	0.000144	0	0	0.000097	0.000044	0	0	0	0	0	0	0	0	0.000020	0.000020	
22.5000	0.0007	0.0001	1.9577	0	0	0	0	0.358139	0.002144	0	0	0	0	0	0	0	0	0	0	0.197589	0.001781	0.305614	0.002060	0.000020	0.000020	0	0	0.000354	0.000084	0	0	0.000010	0.000010	0.133420	0.001520	0	0	0.000420	0.000092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001564	0.000176	0	0	0	0	0.001040	0.000142	0.000020	0.000020	0	0	0	0	0.000078	0.000039	0	0	0	0	0.000300	0.000077	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300	0.000077	0.000980	0.000137	0	0	0.000070	0.000036	0	0	0	0	0	0	0	0	0.000020	0.000020	
22.6000	0.0007	0.0001	1.9566	0	0	0	0	0.358215	0.002144	0	0	0	0	0	0	0	0	0	0	0.197625	0.001781	0.305640	0.002060	0.000020	0.000020	0	0	0.000350	0.000082	0	0	0.000020	0.000020	0.133415	0.001521	0	0	0.000396	0.000088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001521	0.000172	0	0	0	0	0.001058	0.000143	0.000020	0.000020	0	0	0	0	0.000080	0.000040	0	0	0	0	0.000300	0.000077	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000309	0.000077	0.000890	0.000132	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0.000020	0.000020	
22.7000	0.0008	0.0001	1.9562	0	0	0	0	0.358269	0.002144	0	0	0	0	0	0	0	0	0	0	0.197595	0.001781	0.305640	0.002060	0.000020	0.000020	0	0	0.000379	0.000086	0	0	0.000020	0.000020	0.133439	0.001521	0	0	0.000384	0.000087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001411	0.000165	0	0	0	0	0.001169	0.000150	0.000020	0.000020	0	0	0	0	0.000080	0.000040	0	0	0	0	0.000270	0.000072	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000334	0.000080	0.000838	0.000128	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0.000014	0.000014	
22.8000	0.0007	0.0001	1.9558	0	0	0	0	0.358371	0.002144	0	0	0	0	0	0	0	0	0	0	0.197581	0.001781	0.305640	0.002060	0.000014	0.000014	0	0	0.000409	0.000089	0	0	0.000020	0.000020	0.133383	0.001520	0	0	0.000430	0.000092	0	0	0	0	0	0	0	0	0	0	0.000006	0.000006	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001347	0.000162	0	0	0	0	0.001186	0.000150	0.000020	0.000020	0	0	0	0	0.000080	0.000040	0	0	0	0	0.000220	0.000066	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000360	0.000082	0.000812	0.000126	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	
22.9000	0.0007	0.0001	1.9547	0	0	0	0	0.358470	0.002145	0	0	0	0	0	0	0	0	0	0	0.197605	0.001781	0.305641	0.002060	0	0	0	0	0.000414	0.000090	0	0	0.000020	0.000020	0.133385	0.001520	0	0	0.000416	0.000088	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001289	0.000158	0	0	0	0	0.001223	0.000154	0.000020	0.000020	0	0	0	0	0.000080	0.000040	0	0	0	0	0.000203	0.000062	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355	0.000084	0.000739	0.000120	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	
23.0000	0.0007	0.0001	1.9537	0	0	0	0	0.358592	0.002145	0	0	0	0	0	0	0	0	0	0	0.197624	0.001781	0.305640	0.002060	0	0	0	0	0.000445	0.000094	0	0	0.000020	0.000020	0.133356	0.001520	0	0	0.000419	0.000091	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001256	0.000157	0	0	0	0	0.001166	0.000150	0.000020	0.000020	0	0	0	0	0.000080	0.000040	0	0	0	0	0.000179	0.000058	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326	0.000079	0.000737	0.000120	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	
23.1000	0.0006	0.0001	1.9521	0	0	0	0	0.358730	0.002145	0	0	0	0	0	0	0	0	0	0	0.197626	0.001781	0.305649	0.002060	0	0	0	0	0.000419	0.000091	0	0	0.000020	0.000020	0.133359	0.001520	0	0	0.000399	0.000089	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001247	0.000156	0	0	0	0	0.001123	0.000148	0.000020	0.000020	0	0	0	0	0.000071	0.000036	0	0	0	0	0.000178	0.000059	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271	0.000073	0.000780	0.000125	0	0	0.000028	0.000021	0	0	0	0	0	0	0	0	0	0	
23.2000	0.0006	0.0001	1.9507	0	0	0	0	0.358837	0.002145	0	0	0	0	0	0	0	0	0	0	0.197579	0.001781	0.305680	0.002060	0	0	0	0	0.000355	0.000083	0	0	0.000020	0.000020	0.133409	0.001521	0	0	0.000388	0.000087	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001258	0.000157	0	0	0	0	0.001138	0.000148	0.000025	0.000021	0	0	0	0	0.000060	0.000035	0	0	0	0	0.000171	0.000058	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236	0.000067	0.000743	0.000121	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	
23.3000	0.0006	0.0001	1.9498	0	0	0	0	0.358931	0.002145	0	0	0	0	0	0	0	0	0	0	0.197614	0.001781	0.305662	0.002060	0	0	0	0	0.000317	0.000077	0	0	0.000020	0.000020	0.133406	0.001520	0	0	0.000360	0.000085	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001279	0.000159	0	0	0	0	0.001089	0.000146	0.000040	0.000028	0	0	0	0	0.000070	0.000036	0	0	0	0	0.000200	0.000062	0	0	0.000027	0.000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236	0.000068	0.000689	0.000116	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	
23.4000	0.0005	0.0001	1.9487	0	0	0	0	0.359039	0.002145	0	0	0	0	0	0	0	0	0	0	0.197652	0.001781	0.305635	0.002060	0	0	0	0	0.000297	0.000076	0	0	0.000020	0.000020	0.133408	0.001521	0	0	0.000335	0.000080	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001223	0.000156	0	0	0	0	0.001059	0.000144	0.000040	0.000028	0	0	0	0	0.000048	0.000029	0	0	0	0	0.000234	0.000067	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234	0.000068	0.000695	0.000117	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	
23.5000	0.0006	0.0001	1.9478	0	0	0	0	0.359188	0.002145	0	0	0	0	0	0	0	0	0	0	0.197669	0.001781	0.305579	0.002060	0	0	0	0	0.000315	0.000079	0	0	0.000017	0.000017	0.133404	0.001520	0	0	0.000324	0.000080	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.001197	0.000153	0	0	0	0	0.000969	0.000136	0.000059	0.000034	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000220	0.000066	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208	0.000063	0.000732	0.000120	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	
